Intent,Question,Answer,Yes/No/Other,Lưu ý,Answer_AI,Al_Intent_RAG
Xét tuyển học bạ,Thí sinh cần đáp ứng những điều kiện nào để được xét tuyển kết hợp?,"Để được xét tuyển kết hợp, thí sinh cần đáp ứng ít nhất một trong các điều kiện sau:
 1. Có Chứng chỉ quốc tế SAT từ 1130/1600 trở lên hoặc ACT từ 25/36 trở lên; và có điểm trung bình chung học tập từ lớp 10 đến lớp 12 hoặc học kỳ 1 lớp 12 (nếu chưa có kết quả năm học lớp 12) đạt từ 7,5 trở lên và có hạnh kiểm Khá trở lên.
 2. Có Chứng chỉ tiếng Anh quốc tế IELTS từ 5.5 trở lên hoặc TOEFL iBT từ 65 trở lên hoặc TOEFL ITP từ 513 trở lên; và có điểm trung bình chung học tập từ lớp 10 đến lớp 12 hoặc học kỳ 1 lớp 12 (nếu chưa có kết quả năm học lớp 12) đạt từ 7,5 trở lên và có hạnh kiểm Khá trở lên.",1,,"Để được xét tuyển kết hợp, thí sinh cần đáp ứng các điều kiện sau:
 1. Có Chứng chỉ quốc tế SAT từ 1130/1600 trở lên hoặc ACT từ 25/36 trở lên.
 2. Đạt điểm trung bình chung học tập lớp 10, 11, 12 hoặc học kỳ 1 lớp 12 (nếu chưa có kết quả năm học lớp 12) từ 7,5 trở lên.
 3. Có hạnh kiểm Khá trở lên.
 4. Có Chứng chỉ tiếng Anh quốc tế như IELTS 5.5 trở lên, TOEFL iBT 65 trở lên hoặc TOEFL ITP 513 trở lên.","Để được xét tuyển kết hợp, thí sinh cần đáp ứng các điều kiện sau:
1. Có Chứng chỉ quốc tế SAT từ 1130/1600 trở lên hoặc ACT từ 25/36 trở lên.
2. Đạt kết quả điểm trung bình chung học tập lớp 10, 11, 12 hoặc học kỳ 1 lớp 12 từ 7,5 trở lên.
3. Có hạnh kiểm Khá trở lên.
4. Nếu có Chứng chỉ tiếng Anh quốc tế, cần đạt IELTS 5.5 trở lên hoặc TOEFL iBT 65 trở lên hoặc TOEFL ITP 513 trở lên.
5. Nộp đầy đủ hồ sơ theo quy định của Học viện."
Xét tuyển học bạ,Thí sinh cần đạt điểm trung bình chung học tập từ bao nhiêu trở lên để được xét tuyển kết hợp?,"Thí sinh cần đạt điểm trung bình chung học tập từ 7,5 trở lên để được xét tuyển kết hợp.",1,,"Thí sinh cần đạt điểm trung bình chung học tập từ 7,5 trở lên để được xét tuyển kết hợp.","Thí sinh cần đạt điểm trung bình chung học tập từ 7,5 trở lên để được xét tuyển kết hợp."
Xét tuyển học bạ,Thí sinh cần có hạnh kiểm như thế nào để được xét tuyển kết hợp?,Thí sinh cần có hạnh kiểm từ trung bình trở lên để được xét tuyển kết hợp.,1,,"Thí sinh cần có hạnh kiểm từ trung bình trở lên để được xét tuyển kết hợp. Để cụ thể, thí sinh cần có hạnh kiểm Khá trở lên để đáp ứng điều kiện xét tuyển kết hợp theo thông tin được cung cấp.","Để được xét tuyển kết hợp, thí sinh cần có hạnh kiểm từ trung bình trở lên. Tuy nhiên, để biết chính xác điều kiện cụ thể về hạnh kiểm để được xét tuyển kết hợp, thí sinh cần đọc kỹ thông tin chi tiết trong các tài liệu hướng dẫn xét tuyển của Học viện Công nghệ Bưu chính Viễn thông."
Xét tuyển học bạ,Thí sinh cần đạt giải nào trong kỳ thi chọn học sinh giỏi quốc gia để được xét tuyển kết hợp?,"Thí sinh cần đạt giải Khuyến khích trong kỳ thi chọn học sinh giỏi quốc gia hoặc đã tham gia kỳ thi chọn học sinh giỏi quốc gia hoặc đoạt giải Nhất, Nhì, Ba, Khuyến khích trong kỳ thi chọn học sinh giỏi cấp Tỉnh, Thành phố trực thuộc Trung ương (TW) các môn Toán, Lý, Hóa, Tin học để được xét tuyển kết hợp.",1,,Thí sinh cần đạt giải Khuyến khích trong kỳ thi chọn học sinh giỏi quốc gia hoặc đã tham gia kỳ thi chọn học sinh giỏi quốc gia để được xét tuyển kết hợp.,Thí sinh cần đạt giải Khuyến khích trong kỳ thi chọn học sinh giỏi quốc gia hoặc đã tham gia kỳ thi chọn học sinh giỏi quốc gia để được xét tuyển kết hợp.
Xét tuyển học bạ,Thí sinh cần có Chứng chỉ quốc tế ACT từ bao nhiêu điểm trở lên để được xét tuyển kết hợp?,Thí sinh cần có Chứng chỉ quốc tế ACT từ 25/36 điểm trở lên để được xét tuyển kết hợp.,1,,Thí sinh cần có Chứng chỉ quốc tế ACT từ 25/36 điểm trở lên để được xét tuyển kết hợp.,Thí sinh cần có Chứng chỉ quốc tế ACT từ 25/36 điểm trở lên để được xét tuyển kết hợp.
Đăng ký xét tuyển,"Bước nào thí sinh cần thực hiện đầu tiên khi đăng ký xét tuyển bằng chứng chỉ IELTS, TOEFL, SAT, ACT?","Bước đầu tiên thí sinh cần thực hiện khi đăng ký xét tuyển bằng chứng chỉ IELTS, TOEFL, SAT, ACT là lựa chọn Phương thức xét tuyển và khai hồ sơ đăng ký XTKH trực tuyến tại địa chỉ website: https://xettuyen.ptit.edu.vn.",1,,"Bước đầu tiên mà thí sinh cần thực hiện khi đăng ký xét tuyển bằng chứng chỉ IELTS, TOEFL, SAT, ACT là lựa chọn Phương thức xét tuyển và khai hồ sơ đăng ký XTKH trực tuyến tại địa chỉ website: https://xettuyen.ptit.edu.vn.","Đầu tiên, thí sinh cần lựa chọn Phương thức xét tuyển và khai hồ sơ đăng ký XTKH trực tuyến tại địa chỉ website: https://xettuyen.ptit.edu.vn."
Đăng ký xét tuyển,Thí sinh cần in bao nhiêu Phiếu ĐKXT khi đăng ký xét tuyển bằng giải học sinh giỏi?,Thí sinh cần in 02 Phiếu ĐKXT khi đăng ký xét tuyển bằng giải học sinh giỏi.,1,,"Khi đăng ký xét tuyển bằng giải học sinh giỏi, thí sinh cần in 02 Phiếu ĐKXT dựa vào HSNL.","Khi đăng ký xét tuyển bằng giải học sinh giỏi, thí sinh cần in 02 Phiếu ĐKXT."
Đăng ký xét tuyển,"Để xác nhận hồ sơ, thí sinh cần lấy chữ ký của ai?","Để xác nhận hồ sơ, thí sinh cần lấy chữ ký của trường THPT nơi thí sinh đang học hoặc Công an xã, phường nơi thí sinh tự do đang cư trú tại địa phương.",1,,"Để xác nhận hồ sơ, thí sinh cần lấy chữ ký của trường THPT nơi thí sinh đang học hoặc Công an xã, phường nơi thí sinh tự do đang cư trú tại địa phương.","Để xác nhận hồ sơ, thí sinh cần lấy chữ ký của trường THPT nơi thí sinh đang học hoặc Công an xã, phường nơi thí sinh tự do đang cư trú tại địa phương."
Đăng ký xét tuyển,"Hồ sơ đăng ký xét tuyển bằng đánh giá năng lực, tư duy cần chuẩn bị những gì?","Để chuẩn bị hồ sơ đăng ký xét tuyển bằng đánh giá năng lực, tư duy, thí sinh cần chuẩn bị đầy đủ các thông tin và tài liệu sau:
 1. In 02 Phiếu ĐKXT theo phương thức xét tuyển kết hợp.
 2. Xin xác nhận của trường THPT nơi thí sinh đang học hoặc Công an xã, phường nơi thí sinh tự do đang cư trú tại địa phương.
 3. Chuẩn bị hồ sơ đăng ký xét tuyển đánh giá năng lực, đánh giá tư duy theo yêu cầu như mục 1 nêu trên.
 4. Nộp hồ sơ ĐKXT-KH bằng đường bưu điện chuyển phát nhanh hoặc chuyển phát đảm bảo đến các địa chỉ cơ sở đào tạo của Học viện (Thời gian nộp hồ sơ được tính theo dấu bưu điện).",1,,"Để chuẩn bị hồ sơ đăng ký xét tuyển bằng đánh giá năng lực, tư duy, thí sinh cần chuẩn bị những giấy tờ sau:
 1. Phiếu đăng ký xét tuyển có xác nhận của trường THPT hoặc Công an xã, phường nơi thí sinh đang học hoặc cư trú.
 2. Bản sao hợp lệ Giấy báo điểm/kết quả thi đánh giá năng lực hoặc đánh giá tư duy.
 3. Bản sao hợp lệ CMND/CCCD.
 4. Bản sao các giấy tờ ưu tiên khác (nếu có).
 
 Lưu ý rằng hồ sơ đăng ký xét tuyển bằng đánh giá năng lực, tư duy là riêng, độc lập với hồ sơ đăng ký xét tuyển theo kết quả thi tốt nghiệp THPT.","Để chuẩn bị hồ sơ đăng ký xét tuyển bằng đánh giá năng lực, tư duy, bạn cần chuẩn bị các thông tin và giấy tờ sau:
1. Phiếu đăng ký xét tuyển có xác nhận của trường THPT hoặc Công an xã, phường nơi bạn đang học hoặc cư trú.
2. Bản sao hợp lệ Giấy báo điểm/kết quả thi đánh giá năng lực hoặc đánh giá tư duy.
3. Bản sao hợp lệ CMND/CCCD.
4. Bản sao các giấy tờ ưu tiên khác (nếu có).

Lưu ý rằng hồ sơ đăng ký xét tuyển dựa vào đánh giá năng lực, tư duy là riêng, độc lập với hồ sơ đăng ký xét tuyển theo kết quả thi tốt nghiệp THPT."
Đăng ký xét tuyển,Phương thức xét tuyển nào yêu cầu thí sinh đăng ký trực tuyến?,"Phương thức xét tuyển yêu cầu thí sinh đăng ký trực tuyến là phương thức xét tuyển bằng chứng chỉ IELTS, TOEFL, SAT, ACT. Thí sinh cần truy cập vào địa chỉ website https://xettuyen.ptit.edu.vn để khai hồ sơ đăng ký xét tuyển.",1,,"Các phương thức xét tuyển yêu cầu thí sinh đăng ký trực tuyến là Phương thức 1: Xét tuyển tài năng, Phương thức 3: Xét tuyển kết hợp và Phương thức 4: Xét tuyển dựa vào kết quả bài thi đánh giá năng lực hoặc đánh giá tư duy. Để đăng ký trực tuyến, thí sinh cần truy cập vào địa chỉ website: https://xettuyen.ptit.edu.vn.","Phương thức xét tuyển yêu cầu thí sinh đăng ký trực tuyến là Phương thức 1: Xét tuyển tài năng, Phương thức 3: Xét tuyển kết hợp và Phương thức 4: Xét tuyển dựa vào kết quả bài thi đánh giá năng lực hoặc đánh giá tư duy."
Đăng ký xét tuyển,Thời gian nộp hồ sơ được tính theo phương tiện nào?,Thời gian nộp hồ sơ được tính theo dấu bưu điện.,1,,Thời gian nộp hồ sơ được tính theo phương tiện là đường bưu điện chuyển phát nhanh hoặc chuyển phát đảm bảo.,Thời gian nộp hồ sơ được tính theo phương tiện là đường bưu điện chuyển phát nhanh hoặc chuyển phát đảm bảo.
Đăng ký xét tuyển,"Để đăng ký xét tuyển bằng giải học sinh giỏi, thí sinh cần làm gì sau khi đăng ký tài khoản trên trang web của Học viện?","Sau khi đăng ký tài khoản trên trang web của Học viện, thí sinh cần thực hiện các bước sau:
 1. Lựa chọn Phương thức xét tuyển và khai hồ sơ ĐKXT dựa vào HSNL.
 2. In 02 Phiếu ĐKXT dựa vào HSNL rồi xin xác nhận của trường THPT nơi thí sinh đang học hoặc Công an xã, phường nơi thí sinh tự do đang cư trú tại địa phương.
 3. Chuẩn bị đầy đủ hồ sơ ĐKXT dựa vào HSNL theo yêu cầu như mục 2 nêu trên.
 4. Nộp hồ sơ ĐKXT dựa vào HSNL bằng đường bưu điện chuyển phát nhanh hoặc chuyển phát đảm bảo đến các địa chỉ cơ sở đào tạo của Học viện (Thời gian nộp hồ sơ được tính theo dấu bưu điện).",1,,"Sau khi đăng ký tài khoản trên trang web của Học viện để xét tuyển bằng giải học sinh giỏi, thí sinh cần thực hiện các bước sau:
 1. Lựa chọn Phương thức xét tuyển và khai hồ sơ ĐKXT dựa vào HSNL.
 2. In 02 Phiếu ĐKXT dựa vào HSNL rồi xin xác nhận của trường THPT nơi thí sinh đang học hoặc Công an xã, phường nơi thí sinh tự do đang cư trú tại địa phương.
 3. Chuẩn bị đầy đủ hồ sơ ĐKXT dựa vào HSNL theo yêu cầu như mục 2 nêu trên.
 4. Nộp hồ sơ ĐKXT dựa vào HSNL bằng đường bưu điện chuyển phát nhanh hoặc chuyển phát đảm bảo đến các địa chỉ cơ sở đào tạo của Học viện. Thời gian nộp hồ sơ được tính theo dấu bưu điện.","Sau khi đăng ký tài khoản trên trang web của Học viện để đăng ký xét tuyển bằng giải học sinh giỏi, thí sinh cần thực hiện các bước sau:
1. Lựa chọn Phương thức xét tuyển và khai hồ sơ ĐKXT dựa vào HSNL.
2. In 02 Phiếu ĐKXT dựa vào HSNL rồi xin xác nhận của trường THPT nơi thí sinh đang học hoặc Công an xã, phường nơi thí sinh tự do đang cư trú tại địa phương.
3. Chuẩn bị đầy đủ hồ sơ ĐKXT dựa vào HSNL theo yêu cầu như mục 2 nêu trên.
4. Nộp hồ sơ ĐKXT dựa vào HSNL bằng đường bưu điện chuyển phát nhanh hoặc chuyển phát đảm bảo đến các địa chỉ cơ sở đào tạo của Học viện."
Đăng ký xét tuyển,"Hồ sơ đăng ký xét tuyển bằng chứng chỉ IELTS, TOEFL, SAT, ACT cần nộp bằng phương tiện nào?","Hồ sơ đăng ký xét tuyển bằng chứng chỉ IELTS, TOEFL, SAT, ACT cần nộp bằng đường bưu điện chuyển phát nhanh hoặc chuyển phát đảm bảo đến các địa chỉ cơ sở đào tạo của Học viện. Thời gian nộp hồ sơ được tính theo dấu bưu điện.",1,,"Hồ sơ đăng ký xét tuyển bằng chứng chỉ IELTS, TOEFL, SAT, ACT cần nộp bằng đường bưu điện chuyển phát nhanh hoặc chuyển phát đảm bảo đến các địa chỉ cơ sở đào tạo của Học viện. Thời gian nộp hồ sơ được tính theo dấu bưu điện.","Hồ sơ đăng ký xét tuyển bằng chứng chỉ IELTS, TOEFL, SAT, ACT cần nộp bằng đường bưu điện chuyển phát nhanh hoặc chuyển phát đảm bảo đến các địa chỉ cơ sở đào tạo của Học viện. Thời gian nộp hồ sơ được tính theo dấu bưu điện."
Đăng ký xét tuyển,Thí sinh cần chuẩn bị bao nhiêu Phiếu ĐKXT dựa vào HSNL khi đăng ký xét tuyển bằng giải học sinh giỏi?,Thí sinh cần chuẩn bị 02 Phiếu ĐKXT dựa vào HSNL khi đăng ký xét tuyển bằng giải học sinh giỏi.,1,,"Khi đăng ký xét tuyển bằng giải học sinh giỏi, thí sinh cần chuẩn bị 02 Phiếu ĐKXT dựa vào HSNL.","Khi đăng ký xét tuyển bằng giải học sinh giỏi, thí sinh cần chuẩn bị 02 Phiếu ĐKXT dựa vào HSNL."
Đăng ký xét tuyển,"Địa chỉ website để đăng ký xét tuyển bằng đánh giá năng lực, tư duy là gì?","Địa chỉ website để đăng ký xét tuyển bằng đánh giá năng lực, tư duy là https://xettuyen.ptit.edu.vn.",1,,"Địa chỉ website để đăng ký xét tuyển bằng đánh giá năng lực, tư duy là https://xettuyen.ptit.edu.vn.","Địa chỉ website để đăng ký xét tuyển bằng đánh giá năng lực, tư duy là https://xettuyen.ptit.edu.vn."
